"","D205A1","D205A2","D205A3","D210A4","D210A5","D210A6","D215A7","D215A8","D215A9","D225A10","D225A11","D230B1","D230B2","D230B3","D305B4","D305B5","D305B6","D310B7","D310B8","D315B10","D315B12","D325C1","D325C2","D325C3","D330C4","D330C5","D330C6","D405C7","D405C8","D405C9","D410C10","D410C11","D415D1","D415D2","D415D3","D425D4","D425D6","D430D7","D430D9","D505D10","D505D11","D505D12","D510E1","D510E2","D510E3","D515E4","D515E5","D515E6","D525E7","D525E8","D525E9","D530E10","D530E11","D530E12","D605F1","D605F2","D605F3","D610F6","D615F7","D615F8","D625F10","D625F11","D625F12","D630G1","D630G2","D630G3","D705G4","D705G5","D705G6","D710G7","D710G8","D710G9","D715G10","D715G11","D715G12","D725H1","D725H2","D725H3","D730H4","D730H5","D730H6","D805H7","D805H8","D805H9","D810H10","D810H11","D810H12","D815A1","D815A2","D815A3","D825A4","D825A6","D830A7","D830A8","D830A9"
"D510E3",0.660602798708289,0.644094993581515,0.649463519313305,0.382630852532116,0.374784110535406,0.3791792109016,0.306745549627595,0.360278094842793,0.321549534292972,0.588600927096502,0.591323716588884,0.87410990922433,0.875476631441333,0.877814551570723,0.483960059485872,0.469471686175261,0.478593434611707,0.349698444609036,0.360148580525338,0.338932910723719,0.399425898362747,0.489572249414769,0.537593784919917,0.500531688643131,0.879052982667177,0.883405172413793,0.887384483129164,0.430496150556031,0.436795727636849,0.435579543632769,0.191535372258264,0.188814151792808,0.34041757889678,0.382084290369104,0.356659021814497,0.419005677296121,0.429070136464614,0.884954799827809,0.88935727296383,0.398731190688408,0.395575314914788,0.398050021195422,0.113643591646348,0.11547600190084,0,0.298076923076923,0.348018084323415,0.374591804487517,0.429678378091498,0.42316234796404,0.419739292364991,0.88240422865239,0.880279384481065,0.877602316813289,0.412777718720102,0.421967769296014,0.428677484356772,0.240402534476332,0.370908898641146,0.410439276485788,0.422323898701851,0.433880589135829,0.432028016555237,0.873980645862781,0.872802707719183,0.872636383394914,0.442993630573248,0.449407765443246,0.46483539974348,0.461485520673408,0.508442380751372,0.453507602027207,0.4788918904603,0.463771209049194,0.478247244999217,0.446157139798758,0.447985054710435,0.439871897518014,0.892911668484188,0.887877335888836,0.879952111449717,0.435110478299847,0.445739720220432,0.447818239728209,0.49025646471619,0.485817294947246,0.464082824528803,0.459747455911343,0.483296925781874,0.497807252112525,0.520621574157841,0.504593899301727,0.892109069480902,0.885201890034364,0.888638152715823
"D515E4",0.551650235747964,0.540042598509052,0.54635761589404,0.567487580594017,0.531968110051587,0.55040227165168,0.462003681304234,0.514722595309433,0.482613277133825,0.523075309418922,0.51974656810982,0.80195876846491,0.804468062032318,0.803186605455037,0.416983925549915,0.392230971128609,0.391644632469593,0.316443695354472,0.334777325796397,0.268118228673609,0.306837425910246,0.430508474576271,0.467500132436298,0.437222104594537,0.813313013661351,0.813559322033898,0.818249893025246,0.358846071960826,0.353394651496624,0.353088258764697,0.351379062852456,0.320854205114685,0.248843761628834,0.266365328370114,0.238039611320554,0.341925941577307,0.354713006845708,0.817870152131991,0.824135965594072,0.3118964347236,0.294235430498472,0.307554336357881,0.286543535620053,0.334279556326552,0.298076923076923,0,0.189155239191877,0.207236497115889,0.329388143294938,0.3314730967674,0.315641718311351,0.817195551939246,0.814557305812059,0.810606472667936,0.349243306169965,0.366793329111252,0.376517791151938,0.280148423005566,0.239985260830657,0.293300401358444,0.3875,0.386661060598097,0.381088219756999,0.804957246455244,0.80165199434844,0.803331890956296,0.363665187064046,0.373169055047327,0.385401149180677,0.37774732514626,0.407333473418785,0.374475543045302,0.371934820439804,0.359715287368533,0.378295460454475,0.367114236999147,0.36734151655242,0.358733195175089,0.844984802431611,0.829331637250225,0.820368364030336,0.36178925815089,0.37993247520574,0.362540957615474,0.386900671353809,0.371338083927158,0.373962683017073,0.359465337081632,0.35310030233915,0.366840592056224,0.426543046357616,0.421253462965867,0.834355501039944,0.825208466966004,0.823292753017399
"D515E5",0.560507516792835,0.54837342375755,0.549792751620789,0.610538493899874,0.576769509981851,0.59007901208728,0.5010727929248,0.554390294057166,0.520184544405998,0.532616637094249,0.532625827466639,0.797146702557201,0.797151488994389,0.799129453490247,0.424181837314532,0.397722524028416,0.395074721111345,0.35083857442348,0.37675445513326,0.308875863512665,0.298683517640864,0.396753452092337,0.466870486532075,0.418834931001791,0.801592029024747,0.806596221581812,0.812134113890367,0.354093845990891,0.344865894302492,0.3411677518395,0.390816326530612,0.365444147122095,0.263898439566252,0.263664744166358,0.260844296507635,0.331300919842313,0.347201844477049,0.813132928259247,0.816325478265354,0.294166536803283,0.293519295302013,0.31254593175853,0.335853812224323,0.379086676779829,0.348018084323415,0.189155239191877,0,0.214464621164684,0.337854889589905,0.339794635373009,0.324830021609656,0.807113173943548,0.80652831820147,0.79912332918448,0.357413647851727,0.352168889822498,0.355326749317083,0.321799672978533,0.25472735844115,0.337668988119623,0.387899230525983,0.383295852727368,0.375210260723297,0.794852466077967,0.790765570934256,0.792917877515876,0.345988011357661,0.352170481452249,0.364002117522499,0.362458698274506,0.397386304234187,0.366379538128204,0.358870756152595,0.34323467230444,0.361034928848642,0.360195101261796,0.362554856447946,0.363612330143288,0.83734744572848,0.820051685037709,0.809528942546082,0.36095292826916,0.358635170603675,0.353281447202356,0.368470885276945,0.364567466778717,0.370956713827381,0.35673193645432,0.346809521296247,0.364378046196228,0.417048869207655,0.410039011703511,0.825524011674184,0.815764280395703,0.818749025113087
"D515E6",0.529430616387138,0.51661535194819,0.522734533063572,0.642992623814542,0.594368538625383,0.612686762778506,0.520054527342316,0.57498969921714,0.548481983401618,0.503398515110321,0.500684282556059,0.78553320028049,0.783243243243243,0.787218004630377,0.406852925672114,0.374293489637848,0.372416701813581,0.364734299516908,0.384736925264655,0.324035234899329,0.284794766276248,0.415566585700708,0.442513863216266,0.423746701846966,0.797406543323748,0.795957651588065,0.802602111549536,0.341717075241431,0.316160491864101,0.31731636170777,0.407278675117563,0.383062608421385,0.26726376596534,0.290674866140063,0.28452702345032,0.327716046131971,0.344603107937841,0.801986542774752,0.808957999690035,0.301691386937289,0.287770540029418,0.298727253602609,0.369212962962963,0.413972014045385,0.374591804487517,0.207236497115889,0.214464621164684,0,0.31763590391909,0.31366785639303,0.305592226857475,0.799816146650084,0.798570500324886,0.791140270021146,0.343426883308715,0.357886983057982,0.372315789473684,0.339533900544311,0.202519023878247,0.305253437307613,0.362340268243743,0.362431228713649,0.35338108278913,0.781937850668968,0.780931744312026,0.781300549983824,0.327468127699926,0.335125731456587,0.347300307627029,0.340654721244286,0.364826647114277,0.339651612220046,0.319909573629147,0.315293370048718,0.336513038519363,0.341230213534474,0.347671769878688,0.332415108332892,0.83335136889947,0.810937912813738,0.803218490117723,0.338497775451452,0.35258230777322,0.32550052687039,0.33733860342556,0.31968636531074,0.342361806397218,0.326529533075988,0.306964200729734,0.319108280254777,0.389425870173771,0.386627755484913,0.81838481577968,0.805712458701908,0.808199197791322
"D525E7",0.621487781246636,0.600299561356585,0.606717458954823,0.707262688468889,0.681863386548024,0.694258095187787,0.619736911617095,0.649439601494396,0.628030062453689,0.523759350964071,0.516283016866447,0.862136450122316,0.86347788189148,0.865538010743936,0.382662275576331,0.366905716093651,0.369847003824904,0.433439153439153,0.444355994268429,0.45572696534235,0.436469962785752,0.392678514419496,0.387792028098558,0.396575560991173,0.865696943183682,0.867119301648885,0.872111767866738,0.305314939578655,0.290071035624633,0.294425738870183,0.455406797116375,0.426346734466868,0.320587449933244,0.350072119237139,0.338667520136555,0.251684797028389,0.269255184088024,0.871488537294156,0.874876385780461,0.300928110744062,0.289328816430235,0.274721780604134,0.41136556403732,0.457569836827375,0.429678378091498,0.329388143294938,0.337854889589905,0.31763590391909,0,0.142902475142797,0.121907093066567,0.871818627718132,0.868587644619079,0.866550084704082,0.370295556028067,0.380765560385961,0.379401781926177,0.39059587837478,0.277669081486965,0.345875542691751,0.279344471639885,0.264980729634127,0.259605179367438,0.864506307090039,0.862633762830312,0.863927833931094,0.360441660473511,0.354369189907039,0.358631747728487,0.368878064277016,0.392506596306069,0.356026249799925,0.369391322773746,0.341302027748132,0.358683729433272,0.343539235627877,0.354614850798057,0.327923984412534,0.882211800632566,0.877003354453969,0.871339936867312,0.375243921734086,0.388553259141494,0.358674877893396,0.381657904519144,0.362108277215123,0.358466521531355,0.37592582724996,0.392231043853573,0.387141634574241,0.420724892224174,0.422840640588081,0.878489150817037,0.873268177424552,0.878444339474099
"D525E8",0.622975437091065,0.60494616778595,0.606650272639795,0.712124418112569,0.687268554738434,0.699457866203484,0.619834710743802,0.647259565667011,0.626621664381394,0.513910761154856,0.507557340661664,0.86567730054704,0.866478506296135,0.869924852678813,0.366994813168202,0.355611601513241,0.355917848824899,0.426191480388022,0.441066046216488,0.446199199831543,0.423879648267825,0.377054395080055,0.372501193064319,0.384656140722687,0.868809588667938,0.871469988188554,0.873862297890566,0.277677144379329,0.269011760949391,0.274402257841206,0.455665024630542,0.432100068612445,0.319214601181291,0.349869590674402,0.338400212596333,0.24940517104637,0.260067467847354,0.875495978552279,0.877495980498937,0.306546841527771,0.302637130801688,0.281444714330975,0.415381364884851,0.453722704551434,0.42316234796404,0.3314730967674,0.339794635373009,0.31366785639303,0.142902475142797,0,0.141084778113568,0.87554976380518,0.872770769899957,0.869657537975717,0.357203389830508,0.369043845747491,0.373811033608117,0.392157903114554,0.298698561568049,0.370725175113309,0.255752306224154,0.242253669314535,0.234137055837563,0.867497291440953,0.866296779808529,0.866594477531132,0.334602771606897,0.331180860636214,0.330386622643519,0.342970192561329,0.371753076033232,0.334857264366594,0.352335708630245,0.322735006380264,0.331806589288503,0.330773333333333,0.340566991117494,0.318972395085368,0.881995001629903,0.882646294233116,0.875826916820301,0.362131483525146,0.366458971380294,0.347968683876428,0.381977882427642,0.361969672953981,0.360245489656632,0.375630475179188,0.376161401645872,0.388723086761884,0.42758657262555,0.418510961125935,0.883948112955746,0.877260567148208,0.880968568589509
"D525E9",0.613404565322972,0.593822062530166,0.600021515787209,0.704933737825323,0.677300871025291,0.687248464308409,0.612329202414998,0.644109232769831,0.620841513238181,0.504832321098495,0.496783112670814,0.866579463701766,0.868479982522257,0.870634316178871,0.37014750519197,0.357297668763546,0.360600734941684,0.430859810109797,0.44392423919983,0.451829881891849,0.431114427330384,0.380060809729557,0.363529662825437,0.388666773282158,0.872258771929825,0.873912808600292,0.87674406076604,0.303564727954972,0.287427714714072,0.285790827261037,0.449130232798224,0.425021240441801,0.321661848163615,0.345865467009426,0.327486631016043,0.246409192467284,0.263403510632656,0.877852711087132,0.880621934675989,0.292367535744323,0.281613159989387,0.272804547627902,0.398203751926449,0.440021175224987,0.419739292364991,0.315641718311351,0.324830021609656,0.305592226857475,0.121907093066567,0.141084778113568,0,0.876188394710961,0.874158778793019,0.872342756958142,0.357847055688782,0.364336965187351,0.371683768408741,0.386931454196028,0.277671755725191,0.351225325112688,0.265375793460287,0.24282841113581,0.236899505240198,0.870809484873262,0.868739394602879,0.869245437210569,0.342238305571816,0.337416125252956,0.342549429352194,0.345222929936306,0.373221181822991,0.337719298245614,0.348274030801912,0.322955116888675,0.334694732432715,0.326428763080225,0.334903136037675,0.313282671518784,0.889235142966486,0.881285363510195,0.876139029846674,0.353389024003384,0.368007225203209,0.344084304646336,0.367227427597956,0.344142036997661,0.343553710209731,0.35982905982906,0.374786324786325,0.369295940801115,0.408707715291858,0.401200126329087,0.883983242023848,0.880269179004038,0.883300010522993
"D530E10",0.713053574390446,0.736417074108663,0.728770595690748,0.852602889070591,0.820027935962179,0.848481561822126,0.812561015294501,0.821947713114318,0.822746291365538,0.918987615596777,0.911561291727931,0.326630920464701,0.33322138259166,0.32757275058535,0.822197982001636,0.809018567639257,0.801560028364152,0.825085555978054,0.826939843068875,0.803221782285621,0.80697636333861,0.903294541878381,0.90327868852459,0.897461097461097,0.219150370869858,0.25975535506725,0.25746453998565,0.821646257756301,0.832053532250987,0.834687156970362,0.852290136827091,0.841853382640853,0.814522320938905,0.788457318411235,0.803571428571429,0.875994333660238,0.865203932004562,0.261069039854071,0.32731545775024,0.846824542518837,0.843269387533286,0.840470101746559,0.869482392641376,0.889190068307492,0.88240422865239,0.817195551939246,0.807113173943548,0.799816146650084,0.871818627718132,0.87554976380518,0.876188394710961,0,0.193405484214658,0.18800539083558,0.847606571693685,0.864242556202711,0.867138578818405,0.831364829396325,0.807383279044517,0.81046826112319,0.886248156039993,0.88780487804878,0.890263172233422,0.219931847382828,0.222328190743338,0.208531070291999,0.833542268490761,0.841387585905967,0.845216532191668,0.841052402696238,0.82328403488813,0.842756958141573,0.833025127814642,0.828922132719601,0.817626246381473,0.834533560551921,0.834228702993093,0.839272009648065,0.290412954558189,0.259704756697649,0.216909914443885,0.823497563616676,0.845911094183579,0.832869991823385,0.816030534351145,0.803789198606272,0.821393523061825,0.82195228715255,0.78605821842854,0.784894259818731,0.82380588042409,0.845747547698609,0.284802465059976,0.247587005680878,0.317530438530331
"D530E11",0.714095891927804,0.734844317306634,0.728617150424898,0.851637554585153,0.821399752541826,0.847732826500136,0.815782327703253,0.82469609724888,0.824246381543149,0.917361637604246,0.910131966408551,0.32815034397897,0.321412556053812,0.312008038854463,0.819224467504096,0.806699913269731,0.797465588813633,0.824738903394256,0.827904185082119,0.803389094069085,0.809336394446266,0.899441952073531,0.900191518467852,0.894587206123565,0.226042428675933,0.249639729520009,0.232121145130983,0.818871659518311,0.829955511616411,0.83292113217917,0.855586119339822,0.846103577846757,0.813059476083256,0.784760753721914,0.800230376830673,0.872115227235528,0.861648901457472,0.236134174692793,0.309300957372841,0.847049312853678,0.845015237265999,0.839598997493734,0.870394593416176,0.886759676456218,0.880279384481065,0.814557305812059,0.80652831820147,0.798570500324886,0.868587644619079,0.872770769899957,0.874158778793019,0.193405484214658,0,0.193836810436934,0.844009619588981,0.862858388749591,0.865648854961832,0.829929365383562,0.806686599619462,0.809791843670348,0.886967939599519,0.887109905020353,0.887058053251855,0.223428059968673,0.21752808988764,0.207312982220731,0.830040388603864,0.839313998579933,0.840167088051006,0.838876490120298,0.82185092763372,0.842760739562188,0.829965688143347,0.827151009657594,0.820280208277417,0.832984696686117,0.833891420102102,0.835428445957073,0.295926383121984,0.256830002737476,0.226453130249748,0.821631878557875,0.846572954124442,0.831659388646288,0.816871416871417,0.806792781987679,0.824752961729541,0.824776724563038,0.787628075173963,0.785808580858086,0.817982816176873,0.842840952021156,0.272907598214778,0.245001656909312,0.313589038139936
"D530E12",0.697732438875645,0.724343083787804,0.712880587942753,0.845750204974037,0.815987933634992,0.842414355628059,0.804981509680226,0.814852383748865,0.8174685337547,0.91540588905157,0.907606618249331,0.300212837459393,0.309121526803256,0.3108228980322,0.814492753623188,0.802203767030342,0.793906908056665,0.819489078925867,0.821877390449131,0.79713928318921,0.800208002627402,0.899852079110283,0.901150684931507,0.892909937038051,0.205680153273977,0.24837653327413,0.253085394875201,0.815869170199879,0.825871741282587,0.830820033021464,0.848932676518883,0.83498745773803,0.807963044434668,0.780503905820222,0.796111172141052,0.870957167832168,0.860044655012797,0.251261016573361,0.316302485004284,0.841554236373449,0.836303198735764,0.832833215123575,0.865524204551656,0.884213959556425,0.877602316813289,0.810606472667936,0.79912332918448,0.791140270021146,0.866550084704082,0.869657537975717,0.872342756958142,0.18800539083558,0.193836810436934,0,0.839089267144655,0.856448883794553,0.859459459459459,0.824542164711043,0.799129014697877,0.809007284521721,0.880458006902975,0.883695652173913,0.885920340927717,0.201837432076634,0.218565400843882,0.189631039695426,0.824889326119036,0.834171953620652,0.839616929935605,0.831679930230023,0.817263295127383,0.837050873530381,0.826025305410122,0.821748447716907,0.809718340141905,0.829336861253514,0.827616534740545,0.829375549692172,0.286621340675395,0.261184210526316,0.204957102001907,0.820955483170467,0.839271100441923,0.827384531292703,0.809075997813013,0.795283327874222,0.81303301989941,0.81169757489301,0.779545703939427,0.777031120903332,0.817075843928102,0.841655858192823,0.286029574045465,0.254134173994801,0.319576490924806
"D605F1",0.594716981132075,0.587913854066217,0.595163890381515,0.697894512973203,0.682444828851497,0.690736920065598,0.595047881064494,0.641862398669715,0.608396056397753,0.557349372164187,0.561457558695421,0.828387869548647,0.828131820165866,0.831965654040541,0.309075433556761,0.303654414871145,0.328367737816557,0.380563798219585,0.439170874302418,0.339365079365079,0.305931210733681,0.390173718426942,0.484304215743751,0.394504207050804,0.842160030669807,0.840474905558554,0.848993649768593,0.266252543643569,0.3296603369885,0.287373548145373,0.429971122112211,0.403320778738528,0.34534952131358,0.372211224653577,0.361931727122175,0.352394111707499,0.331214240305149,0.848226797456074,0.851759186864738,0.260200598645171,0.256149279050042,0.23734210805647,0.436292206413251,0.463007033687662,0.412777718720102,0.349243306169965,0.357413647851727,0.343426883308715,0.370295556028067,0.357203389830508,0.357847055688782,0.847606571693685,0.844009619588981,0.839089267144655,0,0.108951895508124,0.118759294667516,0.358860860754093,0.333050892337023,0.443581780538302,0.245870190770542,0.284619045101253,0.298044217687075,0.832280548900022,0.826881014873141,0.829541743768368,0.320361509835194,0.334361866255253,0.348677871748207,0.357229969775704,0.414226825916922,0.359978626769971,0.413762003289299,0.397926464300983,0.399382748339175,0.317572638576177,0.306923282544774,0.313017909649826,0.859421081376297,0.854849890684157,0.844979832115993,0.371890350182221,0.350918161553975,0.372501063377286,0.449449555921927,0.427964526578514,0.38963041744217,0.3903623459096,0.399647793372112,0.447825155346047,0.471243537124887,0.465741178945154,0.857595106508558,0.850166720447456,0.851143232588699
"D605F2",0.617849462365591,0.609425090831374,0.612433011789925,0.709088980803903,0.692894860668165,0.697040046430644,0.60614215608675,0.650357624131854,0.619475576231762,0.55093664491686,0.565374019919474,0.853504913938209,0.854391119817173,0.85876104276191,0.333828522920204,0.323501527441273,0.353709009869468,0.397420991438537,0.456241717466207,0.346385224274406,0.31393372982158,0.371598639455782,0.488119917078616,0.377947737412365,0.859304167349391,0.86254036598493,0.869042507513955,0.27729117709891,0.333368898372899,0.295361127422196,0.439872441106882,0.416538807470504,0.360004267349443,0.395122992369671,0.387820342053386,0.354110351407219,0.338793194547184,0.867125349387229,0.871484273459839,0.247158644529409,0.255895104155652,0.245183146305314,0.454728370221328,0.473073474339364,0.421967769296014,0.366793329111252,0.352168889822498,0.357886983057982,0.380765560385961,0.369043845747491,0.364336965187351,0.864242556202711,0.862858388749591,0.856448883794553,0.108951895508124,0,0.0895221951477911,0.368756981011648,0.348861775735488,0.461641713990707,0.248618197278912,0.28639983125033,0.301282730838546,0.850657108721625,0.848184098593085,0.850086843247937,0.323329798515376,0.334429882739959,0.354473628016229,0.357025754931514,0.420198186801602,0.354969357847056,0.416900365098682,0.405926873467647,0.401575624771743,0.329555175363559,0.317728605705145,0.31762196747534,0.87156862745098,0.868106153273414,0.861274190041313,0.377442975293684,0.352847766250265,0.383179552444586,0.453137431708481,0.43053863672475,0.392946168125166,0.397306934908723,0.414231731332162,0.458168607757239,0.474988038913402,0.469030261708711,0.874565205758014,0.867624973181721,0.86956749672346
"D605F3",0.628482306120254,0.620523784072688,0.622922697544762,0.712497347761511,0.699911092516082,0.702749775690083,0.61287938770124,0.659684778100373,0.627498677948176,0.55626908095589,0.571595124536301,0.854978002281245,0.85532331809275,0.859799403632421,0.347521494533489,0.339515279241307,0.366454352441614,0.409600338337915,0.46996129169097,0.352407094594595,0.322426431530862,0.374269005847953,0.509650661987558,0.386675167357348,0.863410369884718,0.864218800473781,0.872006872114249,0.288919756384229,0.351726346123059,0.317028888770225,0.450401317143445,0.421222545646997,0.383490742222934,0.41051507872965,0.404679422267228,0.368750331371613,0.349365750528541,0.869555866222174,0.873836392948151,0.255514224341175,0.266871165644172,0.253838822408133,0.457415254237288,0.476177913786736,0.428677484356772,0.376517791151938,0.355326749317083,0.372315789473684,0.379401781926177,0.373811033608117,0.371683768408741,0.867138578818405,0.865648854961832,0.859459459459459,0.118759294667516,0.0895221951477911,0,0.37121574886938,0.362392349553548,0.470047510844867,0.249122807017544,0.295036134409453,0.308589607635207,0.853324641460235,0.851843770456033,0.853730046693452,0.33499522647714,0.344833076800594,0.369326070703834,0.366872983124372,0.432352631023938,0.36702382856229,0.430476896204944,0.414800597142248,0.416314388601847,0.342068670446037,0.319430369619713,0.322523867939623,0.876103301732592,0.87391605043358,0.863621533442088,0.392527796806661,0.359737371598009,0.394122639507745,0.462195574892556,0.440423841059603,0.398376571701416,0.406804024916148,0.425650854496087,0.470393330483112,0.487264025525126,0.4822936886837,0.877522616562283,0.870050434595987,0.871728984215218
"D610F6",0.59917913268888,0.588042719905544,0.593260483393444,0.486977363515313,0.465133375341315,0.477265500794913,0.414034343862625,0.456769559106762,0.416025062390485,0.599386924581153,0.595168413771085,0.821861023235519,0.821809237496584,0.824368466898955,0.433413269384492,0.408453684600328,0.408090390662474,0.302192260735708,0.289745501011607,0.31753855938941,0.365192810283215,0.490311215502055,0.515750133475707,0.493624966657775,0.833095577746077,0.832513380548197,0.840207019246321,0.357545196073172,0.361376058300289,0.357319034852547,0.25791621468051,0.228610904453183,0.285469352764681,0.300782506163576,0.293909879053837,0.396827086882453,0.402642891259354,0.835861994492738,0.843567251461988,0.362966859547607,0.357123891455579,0.346908394917327,0.261607190341967,0.288408561135834,0.240402534476332,0.280148423005566,0.321799672978533,0.339533900544311,0.39059587837478,0.392157903114554,0.386931454196028,0.831364829396325,0.829929365383562,0.824542164711043,0.358860860754093,0.368756981011648,0.37121574886938,0,0.306737400530504,0.356768808005392,0.373939038061175,0.39978813559322,0.392748762178566,0.818013201680214,0.813640098603122,0.816476746088,0.382755498748469,0.387124280537199,0.402219958174701,0.386593009667481,0.422626925723966,0.392570388609357,0.406143707482993,0.39589913806949,0.407985747222804,0.374040062295258,0.381748071979434,0.363431876606684,0.857525852163922,0.841880341880342,0.832905586195599,0.393650793650794,0.386251262693391,0.389933422103862,0.426744805540756,0.399616980529844,0.404325591306201,0.391425211162194,0.406714423179728,0.426562919237993,0.465399401964972,0.469026548672566,0.848312190926682,0.837616507731265,0.840775063184499
"D615F7",0.553220011796879,0.538395949906741,0.549307819765888,0.631670809753001,0.595327492699207,0.614777391853489,0.529473684210526,0.574833273018663,0.547904033746375,0.520705400724295,0.523487450462351,0.793458247590166,0.793889401421827,0.796648648648649,0.368471185902524,0.337115839243499,0.339401958189997,0.355648094459965,0.367769905889817,0.340807410916364,0.308193421958583,0.421998409753512,0.45636729933199,0.425862160300895,0.803573374005883,0.804498362767728,0.811252074300091,0.31859585575028,0.316909652016601,0.296241081886913,0.381971166179262,0.356728232189974,0.254522238774207,0.281000532197978,0.273780422999256,0.326178896172552,0.341765480895916,0.81075430225701,0.815909562331466,0.287430780482708,0.276907662289722,0.28293120743361,0.361288618959599,0.410458754208754,0.370908898641146,0.239985260830657,0.25472735844115,0.202519023878247,0.277669081486965,0.298698561568049,0.277671755725191,0.807383279044517,0.806686599619462,0.799129014697877,0.333050892337023,0.348861775735488,0.362392349553548,0.306737400530504,0,0.23827179566404,0.350543334216804,0.363349463496739,0.353211736716891,0.789308346422575,0.788219937999674,0.787798408488064,0.354804590406685,0.362828111769687,0.366593898088494,0.344023631184724,0.37227275116976,0.343361326671627,0.327422419252692,0.324437828929881,0.332951706910908,0.338879112675305,0.349712827058073,0.329717081472027,0.841056005214841,0.821451304901337,0.811873136351315,0.33869272803699,0.359167942558471,0.327550642619136,0.348534546608824,0.320232435287903,0.323635209479475,0.305340269667693,0.313621403546024,0.319869984547344,0.393743372216331,0.396107972379159,0.82536293766012,0.815545926282566,0.815206023844384
"D615F8",0.567012469873206,0.560879075096344,0.561161600334273,0.615591397849462,0.565594248712589,0.595040897165492,0.535833719195349,0.566835187057634,0.545201525615916,0.542534633145203,0.547670695176118,0.812939745014019,0.811810856658185,0.811691397792681,0.432502327505948,0.408689400164339,0.406579764121664,0.38901483924155,0.380187070435636,0.368491459147973,0.406253235324568,0.474665837737022,0.489818125291466,0.484001242621932,0.814525139664804,0.813804678485262,0.822261742860132,0.413742842269651,0.391607300712391,0.394453405484156,0.417101565636291,0.388559343890236,0.291114230749233,0.311489051854163,0.302414957153986,0.392135586214024,0.41304347826087,0.822001047668937,0.824958166421581,0.393533888349762,0.374123711340206,0.382598823407988,0.395932273384266,0.447261506814091,0.410439276485788,0.293300401358444,0.337668988119623,0.305253437307613,0.345875542691751,0.370725175113309,0.351225325112688,0.81046826112319,0.809791843670348,0.809007284521721,0.443581780538302,0.461641713990707,0.470047510844867,0.356768808005392,0.23827179566404,0,0.443166511242358,0.442542033009409,0.427656056221579,0.804656084656085,0.79993625159371,0.802961396086727,0.459216375478135,0.458749288780841,0.45779997918618,0.446042794534674,0.445986226744784,0.44096410576074,0.425947897859169,0.421862011637573,0.436320154683763,0.432100052110474,0.442440621589314,0.424042409438179,0.847182425978988,0.82642957125823,0.818239593263425,0.423801941548102,0.461863969449892,0.428866832092639,0.428719168519572,0.403934527805029,0.419678403391758,0.397146562905318,0.393618677042802,0.368464903145178,0.478053583458569,0.485603232240577,0.830595107703541,0.823732357553581,0.824242114411329
"D625F10",0.663069285560112,0.652616902616903,0.652216006884682,0.73092070250133,0.718138412298652,0.722742917659518,0.633426891913361,0.670758348070321,0.646859083191851,0.542458808618504,0.545406210123352,0.875306556215598,0.877771709448389,0.882717728335963,0.373056443024494,0.352468548472354,0.361806369155395,0.4323750928185,0.465021013991594,0.452176676199555,0.407589000213174,0.392255173885214,0.439317151240331,0.411940298507463,0.885861520749959,0.886019878997407,0.893234216763629,0.284090909090909,0.302992986025593,0.292793999464238,0.475998761226386,0.441724632294377,0.354997590877456,0.387779146361056,0.387198545532324,0.292409170700569,0.301516597730406,0.888972809667674,0.891062764125841,0.272010512483574,0.297569776079805,0.255631109222269,0.44893187373791,0.468847599385951,0.422323898701851,0.3875,0.387899230525983,0.362340268243743,0.279344471639885,0.255752306224154,0.265375793460287,0.886248156039993,0.886967939599519,0.880458006902975,0.245870190770542,0.248618197278912,0.249122807017544,0.373939038061175,0.350543334216804,0.443166511242358,0,0.163588250860016,0.17480583040749,0.876594352992478,0.871811713191024,0.874591414251471,0.281183482332908,0.290058043559295,0.304007715387913,0.299506395626559,0.360347016504444,0.303310691554795,0.357548722850619,0.333689953995935,0.339127703021101,0.286112899763898,0.272435382886499,0.259057098517686,0.887382462278592,0.891433146517214,0.882147533828023,0.342955326460481,0.309604759881003,0.336349121873337,0.399946766036731,0.375325572742253,0.347527545643264,0.363922867368196,0.386357566369318,0.42230563002681,0.444059115403084,0.426601400073688,0.894408937107256,0.888565891472868,0.890882306518651
