"","710.G7","330.C4","630.G3","215.A9","330.C6","310.B7","605.F1","730.H5","830.G5","510.3","730.H6","210.A6","515.2","525.2","815.F12","810.H10","505.D10","630.G2","405.C9","830.G6","315.B12","430.D8","510.2","725.H2","810.H12","405.C7","415.D2","625.F12","825.G2","725.H1","715.G11","410.C10","715.G12","215.A8","410.C12","210.A5","710.G9","815.F11","510.1","730.H4","515.3","225.A12","410.C11","805.H9","815.F10","605.F2","830.G4","705.G5","325.C2","630.G1","805.H7","205.A2","825.G1","230.B2","810.H11","725.H3","315.B10","610.F5","205.A3","610.F6","825.G3","415.D1","215.A7","415.D3","210.A4","610.F4","205.A1","310.B9","430.D9","425.D4","525.3","530.1","710.G8","330.C5","225.A11","515.1","405.C8","615.F7","230.B1","705.G6","505.D12","805.H8","430.D7","625.F11","325.C1","605.F3","310.B8","230.B3","305.B5","615.F9","505.D11","705.G4","530.3","625.F10","305.B4","530.2","715.G10","425.D6","305.B6","615.F8","425.D5","315.B11"
"730.H6",0.876756756756757,0.735269000853971,0.645586297760211,0.833333333333333,0.648442906574395,0.858170606372045,0.888402625820569,0.728074727555786,0.651421508034611,0.862660944206009,0,0.795633187772926,0.869856459330144,0.897260273972603,0.883103081827843,0.912408759124088,0.936094674556213,0.591506572295248,0.917061611374408,0.583166332665331,0.934959349593496,0.740774077407741,0.877022653721683,0.818039215686274,0.899553571428571,0.886910994764398,0.820536540240518,0.939675174013921,0.915909090909091,0.812145748987854,0.907824222936763,0.894616265750286,0.94047619047619,0.782888684452622,0.92018779342723,0.776708373435996,0.941107184923439,0.878846153846154,0.897727272727273,0.595862068965517,0.87551867219917,0.870535714285714,0.898230088495575,0.932521087160262,0.925601750547046,0.869387755102041,0.648951048951049,0.868917576961271,0.865671641791045,0.488260084286574,0.921971252566735,0.954222573007103,0.893276414087513,0.646756583172768,0.882233502538071,0.824434389140271,0.92,0.876200640341515,0.961425576519916,0.835144927536232,0.873493975903614,0.854922279792746,0.806829268292683,0.822761194029851,0.747054202670856,0.839530332681018,0.960863425458947,0.886792452830189,0.717190388170055,0.821171634121274,0.935260115606936,0.701170117011701,0.908482142857143,0.649218218898708,0.773381294964029,0.84645286686103,0.913953488372093,0.844054580896686,0.653562653562654,0.856722276741904,0.921022067363531,0.96972860125261,0.735408560311284,0.938092229943146,0.864541832669323,0.871308016877637,0.867662753468517,0.640937678673528,0.849355797819623,0.952038369304556,0.902629016553067,0.878665318503539,0.651273885350318,0.961233480176211,0.84251968503937,0.614086573734409,0.965895249695493,0.857572718154463,0.888507718696398,0.894211576846307,0.881967213114754,0.906283280085197
"210.A6",0.719512195121951,0.634146341463415,0.697695852534562,0.549248747913189,0.707509881422925,0.633333333333333,0.750519750519751,0.829986613119143,0.775527426160338,0.695390781563126,0.795633187772926,0,0.627450980392157,0.733634311512415,0.716535433070866,0.806083650190114,0.854368932038835,0.78252427184466,0.829683698296837,0.776315789473684,0.831775700934579,0.722713864306785,0.696356275303644,0.717339667458432,0.784017278617711,0.704980842911877,0.641975308641975,0.865116279069767,0.852348993288591,0.71072319201995,0.716,0.786363636363636,0.847665847665848,0.574923547400612,0.799522673031026,0.623762376237624,0.846153846153846,0.637561779242175,0.700223713646532,0.736479842674533,0.68361581920904,0.719222462203024,0.75796178343949,0.826498422712934,0.808731808731809,0.6672760511883,0.751253761283852,0.742160278745645,0.618153364632238,0.714983713355049,0.807763401109057,0.946925566343042,0.781746031746032,0.738434163701068,0.742753623188406,0.68452380952381,0.796380090497738,0.670634920634921,0.956190915379294,0.633383010432191,0.730017761989343,0.68796992481203,0.591216216216216,0.568075117370892,0.611904761904762,0.68081494057725,0.960654288240495,0.747863247863248,0.707241910631741,0.644444444444444,0.819444444444444,0.707964601769911,0.784017278617711,0.720616570327553,0.584683357879234,0.590604026845638,0.822014051522248,0.612141652613828,0.765690376569038,0.73037542662116,0.775700934579439,0.947403910991234,0.652582159624413,0.900869565217391,0.590192644483363,0.732038834951456,0.674603174603175,0.785714285714286,0.6875,0.875311720698254,0.818181818181818,0.741007194244604,0.720534629404617,0.911680911680912,0.574614065180103,0.716129032258065,0.902061855670103,0.638297872340426,0.757162346521146,0.609841827768014,0.713692946058091,0.723320158102767
"515.2",0.688775510204082,0.661442006269592,0.736040609137056,0.56312625250501,0.756578947368421,0.65,0.674540682414698,0.888091822094692,0.808294930875576,0.684210526315789,0.869856459330144,0.627450980392157,0,0.690962099125364,0.720588235294118,0.7981220657277,0.775641025641026,0.815916955017301,0.813504823151125,0.809128630705394,0.835365853658537,0.775086505190311,0.715736040609137,0.722371967654987,0.730027548209366,0.654028436018957,0.635036496350365,0.894736842105263,0.786743515850144,0.706552706552707,0.695,0.776470588235294,0.811074918566775,0.563176895306859,0.755485893416928,0.675889328063241,0.80379746835443,0.605522682445759,0.677233429394813,0.818974918211559,0.624129930394432,0.707988980716253,0.703504043126685,0.850187265917603,0.748031496062992,0.633109619686801,0.79041248606466,0.670886075949367,0.573283858998145,0.75,0.873015873015873,0.956339581036384,0.712871287128713,0.794921875,0.721238938053097,0.702797202797203,0.771929824561403,0.663366336633663,0.961765400047203,0.621716287215412,0.727861771058315,0.643518518518518,0.66260162601626,0.50278293135436,0.678378378378378,0.640081799591002,0.96745027124774,0.690217391304348,0.741347905282332,0.595454545454545,0.789156626506024,0.771626297577855,0.724517906336088,0.782515991471215,0.623488773747841,0.516129032258065,0.792048929663609,0.643002028397566,0.819178082191781,0.65843621399177,0.719512195121951,0.960954446854664,0.686170212765957,0.908571428571429,0.592356687898089,0.701204819277108,0.628712871287129,0.837171052631579,0.659663865546218,0.833887043189369,0.781376518218624,0.675438596491228,0.795297372060857,0.916943521594684,0.544513457556936,0.802409638554217,0.861111111111111,0.564655172413793,0.766192733017378,0.556503198294243,0.649214659685864,0.748768472906404
"525.2",0.587443946188341,0.778251599147121,0.870098039215686,0.642424242424242,0.862718707940781,0.645756457564576,0.650943396226415,0.913469387755102,0.884279475982533,0.617391304347826,0.897260273972603,0.733634311512415,0.690962099125364,0,0.615062761506276,0.75875486381323,0.622377622377622,0.915360501567398,0.605633802816901,0.871698113207547,0.622641509433962,0.770171149144254,0.564444444444444,0.81151832460733,0.639175257731959,0.565217391304348,0.746701846965699,0.905245346869712,0.730337078651685,0.782363977485929,0.662337662337662,0.614035087719298,0.63768115942029,0.724675324675325,0.493333333333333,0.71513353115727,0.63265306122449,0.662721893491124,0.561797752808989,0.871657754010695,0.702290076335878,0.556701030927835,0.554455445544555,0.824657534246575,0.641509433962264,0.690647482014389,0.857142857142857,0.691803278688525,0.724324324324324,0.883211678832117,0.838235294117647,0.977553825011452,0.642553191489362,0.878362573099415,0.752650176678445,0.741935483870968,0.687861271676301,0.582978723404255,0.972959685349066,0.72636815920398,0.741496598639456,0.627376425855513,0.665634674922601,0.681081081081081,0.817863397548161,0.675,0.975088131609871,0.618090452261307,0.752631578947368,0.601476014760148,0.631901840490798,0.789731051344743,0.608247422680412,0.864759427828348,0.721951219512195,0.712538226299694,0.645569620253165,0.685185185185185,0.879049676025918,0.722397476340694,0.547169811320755,0.962108731466227,0.825042881646655,0.916004540295119,0.655629139072848,0.682926829268293,0.574468085106383,0.894937917860554,0.661237785016287,0.621212121212121,0.753846153846154,0.672473867595819,0.819494584837545,0.907621247113164,0.662420382165605,0.83661119515885,0.815126050420168,0.627118644067797,0.780172413793103,0.653333333333333,0.586854460093897,0.611814345991561
"815.F12",0.708333333333333,0.779026217228464,0.850170261066969,0.70126582278481,0.858910891089109,0.68452380952381,0.667870036101083,0.894573643410853,0.845056065239551,0.674576271186441,0.883103081827843,0.716535433070866,0.720588235294118,0.615062761506276,0,0.732919254658385,0.730769230769231,0.900074571215511,0.758454106280193,0.848837209302326,0.821428571428571,0.789029535864979,0.689655172413793,0.727272727272727,0.667953667953668,0.70440251572327,0.756756756756757,0.86890243902439,0.613168724279835,0.712374581939799,0.736486486486487,0.73728813559322,0.733990147783251,0.728888888888889,0.674418604651163,0.711442786069652,0.726415094339623,0.732009925558313,0.679012345679012,0.842558425584256,0.779816513761468,0.637065637065637,0.700374531835206,0.725581395348837,0.631768953068592,0.644314868804665,0.848675914249685,0.648648648648649,0.760919540229885,0.875,0.768545994065282,0.970661250282103,0.553333333333333,0.85,0.695402298850575,0.632478632478632,0.764705882352941,0.693333333333333,0.972417130413743,0.717344753747323,0.610027855153203,0.689024390243902,0.701030927835051,0.645977011494253,0.827044025157233,0.724675324675325,0.973148148148148,0.696969696969697,0.770786516853933,0.630952380952381,0.728070175438597,0.772151898734177,0.722007722007722,0.86810551558753,0.730526315789474,0.744897959183674,0.721973094170404,0.70694087403599,0.856710393541877,0.617801047120419,0.696428571428571,0.932759968725567,0.848765432098765,0.898520084566596,0.689373297002725,0.639871382636656,0.72,0.888489208633094,0.71505376344086,0.756345177664975,0.702564102564103,0.596590909090909,0.819063004846527,0.887550200803213,0.699208443271768,0.834710743801653,0.858695652173913,0.694444444444444,0.780718336483932,0.665753424657534,0.575539568345324,0.688741721854305
"810.H10",0.836601307189543,0.880434782608696,0.89321468298109,0.835351089588378,0.907990314769976,0.807909604519774,0.749152542372881,0.931192660550459,0.881881881881882,0.769968051118211,0.912408759124088,0.806083650190114,0.7981220657277,0.75875486381323,0.732919254658385,0,0.761061946902655,0.924944812362031,0.848888888888889,0.886104783599089,0.809917355371901,0.861788617886179,0.792207792207792,0.765243902439024,0.646209386281588,0.785714285714286,0.80952380952381,0.890207715133531,0.754789272030651,0.75,0.802547770700637,0.740157480314961,0.83710407239819,0.846153846153846,0.793991416309013,0.80952380952381,0.808695652173913,0.795724465558195,0.823754789272031,0.89410348977136,0.872463768115942,0.819494584837545,0.789473684210526,0.78125,0.84406779661017,0.700831024930748,0.896424167694205,0.762886597938144,0.832229580573951,0.907869481765835,0.763380281690141,0.975275342773657,0.729559748427673,0.884861407249467,0.579234972677596,0.687242798353909,0.7890625,0.773584905660377,0.971573114912069,0.785567010309278,0.740053050397878,0.728323699421965,0.807881773399015,0.770419426048565,0.850152905198777,0.786600496277916,0.97602581834947,0.773049645390071,0.861771058315335,0.768361581920904,0.723577235772358,0.857723577235772,0.819494584837545,0.894366197183099,0.809330628803245,0.814634146341463,0.759336099585062,0.72972972972973,0.879088206144698,0.72,0.801652892561983,0.956823438704703,0.894894894894895,0.91701244813278,0.761038961038961,0.732522796352584,0.786163522012579,0.913274336283186,0.815384615384615,0.841860465116279,0.808823529411765,0.718918918918919,0.861852433281005,0.906976744186046,0.81360201511335,0.879032258064516,0.871287128712871,0.804232804232804,0.824497257769653,0.660574412532637,0.77027027027027,0.825
"505.D10",0.760416666666667,0.885844748858447,0.921019108280255,0.79933110367893,0.924157303370786,0.791666666666667,0.679558011049724,0.953098827470687,0.929943502824859,0.708542713567839,0.936094674556213,0.854368932038835,0.775641025641026,0.622377622377622,0.730769230769231,0.761061946902655,0,0.955020080321285,0.603603603603604,0.924083769633508,0.71875,0.857142857142857,0.762886597938144,0.863468634686347,0.656441717791411,0.711711711711712,0.833333333333333,0.935714285714286,0.673469387755102,0.852589641434263,0.75,0.642857142857143,0.663551401869159,0.84180790960452,0.613445378151261,0.803921568627451,0.586206896551724,0.804560260586319,0.714285714285714,0.927475592747559,0.792207792207792,0.656441717791411,0.660818713450292,0.826347305389222,0.69060773480663,0.708502024291498,0.916786226685796,0.751824817518248,0.834808259587021,0.933189655172414,0.825726141078838,0.982929642445213,0.666666666666667,0.929611650485437,0.76984126984127,0.806451612903226,0.676056338028169,0.715686274509804,0.983651226158038,0.838274932614555,0.733840304182509,0.732758620689655,0.815068493150685,0.787610619469027,0.87037037037037,0.799307958477509,0.984848484848485,0.69047619047619,0.851002865329513,0.725,0.545454545454545,0.857142857142857,0.730061349693252,0.913279132791328,0.846965699208443,0.783783783783784,0.574803149606299,0.781569965870307,0.926256983240223,0.769230769230769,0.65625,0.967878275570583,0.909420289855073,0.943529411764706,0.793357933579336,0.665116279069767,0.754901960784314,0.940944881889764,0.797101449275362,0.603960396039604,0.789115646258503,0.734375,0.904397705544933,0.925373134328358,0.795053003533569,0.914285714285714,0.772727272727273,0.765151515151515,0.852193995381062,0.776951672862453,0.648351648351648,0.805825242718447
"630.G2",0.882264150943396,0.711012094207511,0.558915537017727,0.803072625698324,0.643360433604336,0.839766933721777,0.905631659056317,0.720670391061452,0.619425173439049,0.887387387387387,0.591506572295248,0.78252427184466,0.815916955017301,0.915360501567398,0.900074571215511,0.924944812362031,0.955020080321285,0,0.945337620578778,0.662625197680548,0.950832672482157,0.751158173395103,0.882441597588546,0.813731343283582,0.902777777777778,0.873062730627306,0.823092505064146,0.924394565859421,0.9390625,0.794495412844037,0.896474118529632,0.921445404556167,0.95,0.756556825823806,0.929712460063898,0.810979847116053,0.951961569255404,0.834722222222222,0.9,0.668108108108108,0.868035190615836,0.893518518518518,0.900306748466258,0.940013633265167,0.916286149162861,0.871014492753623,0.619672131147541,0.852167732764748,0.81929347826087,0.48471615720524,0.918486171761281,0.947695683979517,0.908750934928945,0.569749616760348,0.894584837545126,0.840531561461794,0.923137254901961,0.880329094988781,0.962862669245648,0.828457446808511,0.891117478510029,0.873992673992674,0.823157894736842,0.78804347826087,0.751344889420203,0.848101265822785,0.965652417397797,0.900076863950807,0.766531713900135,0.829570284049527,0.939920948616601,0.761747187293183,0.904320987654321,0.610903260288616,0.75,0.801259622113366,0.93968253968254,0.838709677419355,0.622287968441815,0.840732910500352,0.927042030134814,0.972366148531952,0.685459940652819,0.939485627836611,0.839031339031339,0.887240356083086,0.862378459237098,0.63890181479758,0.835344215755855,0.957860615883306,0.911702873160476,0.876169906407487,0.70048309178744,0.950488599348534,0.813559322033898,0.68689733408962,0.968877968877969,0.832498210450966,0.873563218390805,0.845934379457917,0.896577946768061,0.902912621359223
"405.C9",0.727748691099476,0.85812356979405,0.910714285714286,0.778523489932886,0.89592123769339,0.757322175732218,0.7,0.946353730092205,0.920814479638009,0.696969696969697,0.917061611374408,0.829683698296837,0.813504823151125,0.605633802816901,0.758454106280193,0.848888888888889,0.603603603603604,0.945337620578778,0,0.916120576671035,0.763779527559055,0.851458885941645,0.72020725388601,0.881700554528651,0.728395061728395,0.692307692307692,0.809798270893372,0.935599284436494,0.753424657534247,0.864271457085828,0.738693467336683,0.62589928057554,0.660377358490566,0.818696883852691,0.542372881355932,0.783606557377049,0.669565217391304,0.830065359477124,0.657534246575342,0.924581005586592,0.739130434782609,0.617283950617284,0.647058823529412,0.84984984984985,0.744444444444444,0.739837398373984,0.902298850574713,0.765567765567766,0.810650887573965,0.918015102481122,0.816666666666667,0.986155976003692,0.724137931034483,0.917375455650061,0.824701195219124,0.838274932614555,0.75886524822695,0.704433497536946,0.983151635282458,0.821621621621622,0.801526717557252,0.74025974025974,0.800687285223368,0.816568047337278,0.877551020408163,0.8125,0.982476912147762,0.688622754491018,0.82183908045977,0.715481171548117,0.694656488549618,0.835543766578249,0.679012345679012,0.902306648575305,0.825396825396825,0.816949152542373,0.650793650793651,0.821917808219178,0.921700223713647,0.810526315789474,0.669291338582677,0.972927241962775,0.887477313974592,0.941107184923439,0.762962962962963,0.691588785046729,0.74384236453202,0.927093596059113,0.781818181818182,0.64,0.78839590443686,0.756862745098039,0.89272030651341,0.915211970074813,0.787234042553192,0.898251192368839,0.770114942528736,0.756653992395437,0.861111111111111,0.783582089552239,0.712707182320442,0.75609756097561
"830.G6",0.838862559241706,0.695412844036697,0.578288100208768,0.789695057833859,0.582111436950147,0.834080717488789,0.846338535414166,0.668472372697725,0.512036434612882,0.828437132784959,0.583166332665331,0.776315789473684,0.809128630705394,0.871698113207547,0.848837209302326,0.886104783599089,0.924083769633508,0.662625197680548,0.916120576671035,0,0.915384615384615,0.679611650485437,0.843971631205674,0.775544388609715,0.862576687116564,0.846681922196796,0.754,0.920792079207921,0.869837296620776,0.745233968804159,0.870892018779343,0.871212121212121,0.920948616600791,0.747514910536779,0.896238651102464,0.722338204592902,0.9140625,0.847758081334724,0.874843554443054,0.506208911614317,0.832389580973952,0.830674846625767,0.861482381530984,0.904665314401623,0.894357743097239,0.81979977753059,0.543365455893254,0.825053995680346,0.824419778002018,0.587341772151899,0.908174692049272,0.922598756767596,0.850467289719626,0.589430894308943,0.869469026548673,0.78515625,0.896725440806045,0.836448598130841,0.927489869908296,0.786901270772238,0.831693989071038,0.800904977375566,0.766949152542373,0.771947527749748,0.696308724832215,0.793836344314559,0.931091058244463,0.839024390243902,0.628371628371628,0.771300448430493,0.910714285714286,0.681553398058252,0.867484662576687,0.538129496402878,0.695441319107662,0.824894514767933,0.89987163029525,0.801058201058201,0.573367808661926,0.788912579957356,0.884615384615385,0.965122615803815,0.674418604651163,0.910785619174434,0.815817984832069,0.829296424452134,0.83411214953271,0.565947242206235,0.803879310344828,0.938911022576361,0.862579281183932,0.81057268722467,0.606808510638298,0.939278937381404,0.786096256684492,0.52418096723869,0.956756756756757,0.803493449781659,0.850691244239631,0.858849077090119,0.84652278177458,0.864801864801865
"315.B12",0.826923076923077,0.872246696035242,0.912609238451935,0.815873015873016,0.917582417582418,0.8046875,0.715736040609137,0.950413223140496,0.922308546059933,0.767441860465116,0.934959349593496,0.831775700934579,0.835365853658537,0.622641509433962,0.821428571428571,0.809917355371901,0.71875,0.950832672482157,0.763779527559055,0.915384615384615,0,0.852791878172589,0.761904761904762,0.881720430107527,0.653631284916201,0.789915966386555,0.846153846153846,0.930555555555556,0.815950920245399,0.857142857142857,0.768518518518518,0.692307692307692,0.739837398373984,0.837837837837838,0.762962962962963,0.77639751552795,0.742424242424242,0.826625386996904,0.791411042944785,0.92087312414734,0.854251012145749,0.675977653631285,0.72192513368984,0.897142857142857,0.817258883248731,0.79467680608365,0.904628330995792,0.8,0.819718309859155,0.923728813559322,0.867704280155642,0.988968053321076,0.772727272727273,0.916666666666667,0.76865671641791,0.845360824742268,0.734177215189873,0.763636363636364,0.984702689365902,0.813953488372093,0.806451612903226,0.741935483870968,0.798701298701299,0.814084507042254,0.866906474820144,0.770491803278688,0.988207547169811,0.782608695652174,0.846575342465753,0.796875,0.716216216216216,0.873096446700508,0.776536312849162,0.907161803713528,0.827848101265823,0.826923076923077,0.734265734265734,0.792880258899676,0.916575192096597,0.794701986754967,0.777777777777778,0.974979149291076,0.894366197183099,0.942263279445728,0.81184668989547,0.722943722943723,0.8,0.932170542635659,0.821917808219178,0.760683760683761,0.832258064516129,0.779411764705882,0.899814471243043,0.909090909090909,0.79933110367893,0.891640866873065,0.826923076923077,0.842857142857143,0.884187082405345,0.817543859649123,0.818181818181818,0.774774774774775
"430.D8",0.764192139737991,0.590909090909091,0.672692673644148,0.752212389380531,0.699386503067485,0.758893280632411,0.789709172259508,0.797260273972603,0.6750651607298,0.772043010752688,0.740774077407741,0.722713864306785,0.775086505190311,0.770171149144254,0.789029535864979,0.861788617886179,0.857142857142857,0.751158173395103,0.851458885941645,0.679611650485437,0.852791878172589,0,0.752173913043478,0.79950495049505,0.794871794871795,0.766393442622951,0.755700325732899,0.907990314769976,0.878934624697337,0.7578125,0.811158798283262,0.798029556650246,0.86058981233244,0.761290322580645,0.812987012987013,0.692307692307692,0.87434554973822,0.780104712041885,0.76271186440678,0.690742624618515,0.766599597585513,0.743589743589744,0.780320366132723,0.88,0.812080536912752,0.793372319688109,0.624091381100727,0.774074074074074,0.785123966942149,0.723618090452261,0.897435897435897,0.969137144099109,0.808510638297872,0.706422018348624,0.814671814671815,0.786833855799373,0.813725490196078,0.748936170212766,0.96839414362073,0.783359497645212,0.826086956521739,0.72289156626506,0.720430107526882,0.702479338842975,0.751861042183623,0.726126126126126,0.971492204899777,0.788018433179724,0.51219512195122,0.719367588932806,0.864321608040201,0.624223602484472,0.794871794871795,0.675298804780876,0.708527131782946,0.772241992882562,0.821882951653944,0.745974955277281,0.708871662360034,0.793478260869565,0.807106598984772,0.965493443754313,0.567237163814181,0.931899641577061,0.750465549348231,0.775467775467775,0.748936170212766,0.748829953198128,0.745387453874539,0.907356948228883,0.825,0.78544061302682,0.64765525982256,0.934131736526946,0.792349726775956,0.642857142857143,0.926553672316384,0.754716981132076,0.828326180257511,0.805607476635514,0.803571428571429,0.783898305084746
"510.2",0.64963503649635,0.769230769230769,0.831603229527105,0.63254593175853,0.836272040302267,0.683229813664596,0.718631178707224,0.890282131661442,0.853154084798345,0.622775800711744,0.877022653721683,0.696356275303644,0.715736040609137,0.564444444444444,0.689655172413793,0.792207792207792,0.762886597938144,0.882441597588546,0.72020725388601,0.843971631205674,0.761904761904762,0.752173913043478,0,0.775641025641026,0.673469387755102,0.644736842105263,0.711627906976744,0.906542056074766,0.799126637554585,0.753424657534247,0.687943262411348,0.612612612612613,0.682539682539683,0.68348623853211,0.592039800995025,0.65979381443299,0.727272727272727,0.681233933161954,0.580786026200873,0.827284105131414,0.642172523961661,0.624489795918367,0.660079051383399,0.8125,0.703422053231939,0.641337386018237,0.815147625160462,0.696629213483146,0.676959619952494,0.853465346534653,0.808049535603715,0.973737831107086,0.692307692307692,0.847682119205298,0.718562874251497,0.731277533039648,0.696428571428571,0.601398601398601,0.969895605729546,0.713024282560706,0.733333333333333,0.64968152866242,0.641711229946524,0.657957244655582,0.755627009646302,0.638814016172507,0.973525313516024,0.64,0.721577726218097,0.590062111801242,0.738317757009346,0.756521739130435,0.657142857142857,0.829268292682927,0.691973969631236,0.634920634920635,0.760765550239234,0.658666666666667,0.842374616171955,0.706521739130435,0.619047619047619,0.955731225296443,0.801261829652997,0.914163090128755,0.643059490084986,0.643097643097643,0.566433566433566,0.863387978142076,0.664804469273743,0.748633879781421,0.776595744680851,0.70414201183432,0.785123966942149,0.913223140495868,0.671232876712329,0.806179775280899,0.847058823529412,0.658959537572254,0.766990291262136,0.692307692307692,0.606060606060606,0.666666666666667
"725.H2",0.752411575562701,0.76036866359447,0.748148148148148,0.722908093278464,0.758318739054291,0.791044776119403,0.738134206219313,0.822660098522167,0.746007604562738,0.75516693163752,0.818039215686274,0.717339667458432,0.722371967654987,0.81151832460733,0.727272727272727,0.765243902439024,0.863468634686347,0.813731343283582,0.881700554528651,0.775544388609715,0.881720430107527,0.79950495049505,0.775641025641026,0,0.814502529510961,0.708588957055215,0.665809768637532,0.878787878787879,0.774696707105719,0.521459227467811,0.822222222222222,0.852631578947368,0.880819366852886,0.686224489795918,0.854280510018215,0.665760869565217,0.875457875457875,0.763907734056988,0.81629116117851,0.761115954664342,0.776096822995461,0.784148397976391,0.793677204658902,0.730366492146597,0.754500818330606,0.672082717872969,0.74622892635315,0.673295454545455,0.721716514954486,0.804123711340206,0.80327868852459,0.932843651626443,0.681388012618297,0.751196172248804,0.671554252199413,0.521197007481297,0.84965034965035,0.741324921135647,0.935974927244235,0.695380774032459,0.653679653679654,0.706948640483384,0.709141274238227,0.628088426527958,0.717525773195876,0.682892906815021,0.942415126772669,0.809364548494983,0.753530166880616,0.677611940298507,0.861209964412811,0.764851485148515,0.824620573355818,0.777397260273973,0.656365883807169,0.730027548209366,0.859964093357271,0.665283540802213,0.763018867924528,0.667597765363129,0.824372759856631,0.938003719776813,0.80040733197556,0.8796875,0.700427960057061,0.764341085271318,0.747634069400631,0.786998616874136,0.702549575070821,0.905838041431262,0.715469613259669,0.667638483965015,0.733473242392445,0.894230769230769,0.699859747545582,0.758490566037736,0.942084942084942,0.714697406340058,0.772885283893395,0.699570815450644,0.712418300653595,0.820754716981132
"810.H12",0.777777777777778,0.824130879345603,0.856459330143541,0.742857142857143,0.876802096985583,0.711340206185567,0.646551724137931,0.927710843373494,0.856837606837607,0.656,0.899553571428571,0.784017278617711,0.730027548209366,0.639175257731959,0.667953667953668,0.646209386281588,0.656441717791411,0.902777777777778,0.728395061728395,0.862576687116564,0.653631284916201,0.794871794871795,0.673469387755102,0.814502529510961,0,0.721611721611722,0.74937343358396,0.888707037643208,0.666666666666667,0.793851717902351,0.649402390438247,0.62303664921466,0.708860759493671,0.782716049382716,0.635294117647059,0.725490196078431,0.62874251497006,0.715083798882682,0.717171717171717,0.861979166666667,0.773049645390071,0.663551401869159,0.603603603603604,0.802597402597403,0.758620689655172,0.63758389261745,0.86096256684492,0.673846153846154,0.743589743589744,0.887640449438202,0.780821917808219,0.97765617875057,0.662745098039216,0.856,0.663366336633663,0.716312056737589,0.647668393782383,0.670588235294118,0.978473581213307,0.758293838862559,0.656050955414013,0.625441696113074,0.755102040816326,0.697435897435897,0.796954314720812,0.694117647058824,0.978011695906433,0.689497716894977,0.775,0.63573883161512,0.650273224043716,0.794871794871795,0.710280373831776,0.875792141951838,0.744186046511628,0.734870317002882,0.674157303370786,0.686046511627907,0.845665961945032,0.673590504451039,0.743016759776536,0.959481361426256,0.864013266998342,0.900110987791343,0.695652173913043,0.669172932330827,0.686274509803922,0.880037488284911,0.724770642201835,0.710526315789474,0.768115942028985,0.641693811074919,0.850174216027875,0.894039735099338,0.74251497005988,0.856093979441997,0.755395683453237,0.73968253968254,0.797520661157025,0.71875,0.630901287553648,0.766536964980545
